combination,train_RMSE,test_RMSE,train_R2,test_R2,train_std_diff,test_std_diff,colsample_bytree,learning_rate,max_depth,alpha,n_estimators
539,10.878642124781623,15.949100200300828,0.6549110844224724,0.06626671466472778,0.5874426913133975,0.966298755735136,0.7,0.1,10,100,50
540,10.748886496698978,15.906923384170327,0.6630941254657781,0.0711986324028352,0.5804359349094627,0.9637434137762835,0.7,0.1,10,100,100
541,0.5103196559933529,11.087214502707932,0.9992406076416809,0.5487727000153022,0.02755707456024805,0.6717345457728802,0.7,1.0,3,1,10
542,0.25813852364132633,11.127473101860899,0.9998056935247949,0.5454898628841787,0.013939385754228208,0.67417366984763,0.7,1.0,3,1,50
543,0.25813852364132633,11.127473101860899,0.9998056935247949,0.5454898628841787,0.013939385754228208,0.67417366984763,0.7,1.0,3,1,100
544,2.2435263603458537,12.441570029376832,0.9853227739477948,0.43180050367978695,0.1211496019481913,0.753790087703608,0.7,1.0,3,10,10
545,2.2435263603458537,12.441570029376832,0.9853227739477948,0.43180050367978695,0.1211496019481913,0.753790087703608,0.7,1.0,3,10,50
546,2.2435263603458537,12.441570029376832,0.9853227739477948,0.43180050367978695,0.1211496019481913,0.753790087703608,0.7,1.0,3,10,100
547,11.010565650208198,14.062635871974438,0.6464906611670467,0.2740880751526018,0.5945665133800871,0.852004650719348,0.7,1.0,3,100,10
548,11.010565650208198,14.062635871974438,0.6464906611670467,0.2740880751526018,0.5945665133800871,0.852004650719348,0.7,1.0,3,100,50
549,11.010565650208198,14.062635871974438,0.6464906611670467,0.2740880751526018,0.5945665133800871,0.852004650719348,0.7,1.0,3,100,100
550,0.22985372363919535,11.781461413159509,0.9998459418361976,0.490494592109205,0.012412016911138652,0.7137964751179393,0.7,1.0,5,1,10
551,0.19926770275277192,11.788505610051699,0.9998842141580606,0.48988513811319545,0.010760382982933752,0.7142232577330456,0.7,1.0,5,1,50
552,0.19926770275277192,11.788505610051699,0.9998842141580606,0.48988513811319545,0.010760382982933752,0.7142232577330456,0.7,1.0,5,1,100
553,2.1998591412777544,9.855754738214143,0.9858885585947533,0.6434419527768748,0.11879158810810914,0.59712481712212,0.7,1.0,5,10,10
554,2.1998591412777544,9.855754738214143,0.9858885585947533,0.6434419527768748,0.11879158810810914,0.59712481712212,0.7,1.0,5,10,50
555,2.1998591412777544,9.855754738214143,0.9858885585947533,0.6434419527768748,0.11879158810810914,0.59712481712212,0.7,1.0,5,10,100
556,10.643319478198631,17.01916206018897,0.6696792722120717,-0.063229003569792,0.5747353545658456,1.0311299644418213,0.7,1.0,5,100,10
557,10.643319478198631,17.01916206018897,0.6696792722120717,-0.063229003569792,0.5747353545658456,1.0311299644418213,0.7,1.0,5,100,50
558,10.643319478198631,17.01916206018897,0.6696792722120717,-0.063229003569792,0.5747353545658456,1.0311299644418213,0.7,1.0,5,100,100
559,0.2411522453484865,11.38863858678581,0.9998304240535297,0.5239044856559933,0.01302213294626855,0.6899967495169863,0.7,1.0,8,1,10
560,0.20002471182545226,11.40774059036614,0.999883332756583,0.5223060496205252,0.010801261195665006,0.6911540713758942,0.7,1.0,8,1,50
561,0.20002471182545226,11.40774059036614,0.999883332756583,0.5223060496205252,0.010801261195665006,0.6911540713758942,0.7,1.0,8,1,100
562,2.252839180778905,10.649716662222037,0.985200671472057,0.5836806714050802,0.1216524908415071,0.6452281213609027,0.7,1.0,8,10,10
563,2.252839180778905,10.649716662222037,0.985200671472057,0.5836806714050802,0.1216524908415071,0.6452281213609027,0.7,1.0,8,10,50
564,2.252839180778905,10.649716662222037,0.985200671472057,0.5836806714050802,0.1216524908415071,0.6452281213609027,0.7,1.0,8,10,100
565,10.687510066562044,17.08950163651841,0.6669306240058123,-0.07203573841607325,0.577121630156233,1.0353915869930916,0.7,1.0,8,100,10
566,10.687510066562044,17.08950163651841,0.6669306240058123,-0.07203573841607325,0.577121630156233,1.0353915869930916,0.7,1.0,8,100,50
567,10.687510066562044,17.08950163651841,0.6669306240058123,-0.07203573841607325,0.577121630156233,1.0353915869930916,0.7,1.0,8,100,100
568,0.23241917093502143,11.393973697053212,0.9998424836915416,0.5234583187159183,0.012550550125725212,0.6903199847057027,0.7,1.0,10,1,10
569,0.23241917093502143,11.393973697053212,0.9998424836915416,0.5234583187159183,0.012550550125725212,0.6903199847057027,0.7,1.0,10,1,50
570,0.23241917093502143,11.393973697053212,0.9998424836915416,0.5234583187159183,0.012550550125725212,0.6903199847057027,0.7,1.0,10,1,100
571,2.188477166825282,10.429476654643487,0.9860342047884811,0.6007218907983868,0.11817696565540527,0.631884569523274,0.7,1.0,10,10,10
572,2.188477166825282,10.429476654643487,0.9860342047884811,0.6007218907983868,0.11817696565540527,0.631884569523274,0.7,1.0,10,10,50
573,2.188477166825282,10.429476654643487,0.9860342047884811,0.6007218907983868,0.11817696565540527,0.631884569523274,0.7,1.0,10,10,100
574,10.687510066562044,17.08950163651841,0.6669306240058123,-0.07203573841607325,0.577121630156233,1.0353915869930916,0.7,1.0,10,100,10
575,10.687510066562044,17.08950163651841,0.6669306240058123,-0.07203573841607325,0.577121630156233,1.0353915869930916,0.7,1.0,10,100,50
576,10.687510066562044,17.08950163651841,0.6669306240058123,-0.07203573841607325,0.577121630156233,1.0353915869930916,0.7,1.0,10,100,100
577,18.38567585645398,19.047734422845096,0.014308916253890525,-0.33179420859085074,0.9928197639783918,1.1540338853737573,0.9,0.001,3,1,10
578,17.863923594706243,18.633836846918978,0.0694593817264485,-0.2745446220581498,0.9646453328936764,1.1289573163136637,0.9,0.001,3,1,50
579,17.24174696546117,18.12049281640784,0.13314957935859262,-0.20528701371081493,0.9310480227364254,1.0978556433843272,0.9,0.001,3,1,100
580,18.394207754245567,19.0490864523962,0.013393881425752041,-0.3319832797938844,0.9932804833350184,1.1541157999931742,0.9,0.001,3,10,10
581,17.90668766973731,18.656188091049753,0.06499884546475909,-0.2776040825092905,0.9669545772864623,1.130311497999242,0.9,0.001,3,10,50
582,17.325123329277737,18.183816833261144,0.12474560650799771,-0.2137257439922875,0.9355503158526549,1.101692218358779,0.9,0.001,3,10,100
583,18.458368500264463,19.127801998649904,0.0064991256345166,-0.3430141940859681,0.9967451401263432,1.1588848925091602,0.9,0.001,3,100,10
584,18.223250633183603,18.98454786117557,0.03164783838342078,-0.3229730104132298,0.9840488613969224,1.1502056383157013,0.9,0.001,3,100,50
585,17.9425906295794,18.823022688135897,0.061245726763703434,-0.3005564253079367,0.9688933239713734,1.1404194076338479,0.9,0.001,3,100,100
586,18.38071112465003,19.042935024309475,0.014841181826544037,-0.3311231570347788,0.9925516702789109,1.153743107036735,0.9,0.001,5,1,10
587,17.840210655470848,18.627411241727074,0.07192817954534403,-0.2736657575971584,0.9633648428579155,1.1285680119501695,0.9,0.001,5,1,50
588,17.19270211276776,18.10858006040145,0.1380741480910903,-0.2037027775036464,0.9283996186497007,1.0971338922408906,0.9,0.001,5,1,100
589,18.39219939511444,19.047661897992086,0.01360931350756689,-0.3317840669127705,0.993172032677337,1.1540294913531328,0.9,0.001,5,10,10
590,17.89737591056641,18.64885280505372,0.0659710232316556,-0.2765996169757645,0.9664517457009142,1.1298670793397623,0.9,0.001,5,10,50
591,17.30546346618166,18.168101358478367,0.1267308874316876,-0.21162871079317136,0.9344886904443052,1.1007400741288431,0.9,0.001,5,10,100
592,18.452352154540723,19.129290557494883,0.007146666138575397,-0.34322323362397333,0.9964202596602623,1.1589750789486257,0.9,0.001,5,100,10
593,18.19443416179596,18.995241893263927,0.034707932347793014,-0.32446389665428077,0.9824927824936969,1.1508535513497278,0.9,0.001,5,100,50
594,17.885455703083284,18.829907163756545,0.06721479343791203,-0.301507950101755,0.9658080588616395,1.1408365133101914,0.9,0.001,5,100,100
595,18.379843382104173,19.04154441423554,0.01493419716597666,-0.330928753631925,0.9925048124991753,1.1536588549618667,0.9,0.001,8,1,10
596,17.836003044426764,18.620723812124517,0.07236589912434588,-0.2727514039022556,0.9631376334022329,1.1281628445850604,0.9,0.001,8,1,50
597,17.182654331672182,18.101565180490027,0.13908130933315677,-0.20277038027264904,0.9278570421497286,1.0967088858364598,0.9,0.001,8,1,100
598,18.391071077024602,19.046119574764344,0.01373033528342904,-0.3315684017721323,0.9931111039136412,1.1539360475226226,0.9,0.001,8,10,10
599,17.891803508681672,18.643748295233856,0.06655255815541583,-0.2759008583419902,0.9661508380395808,1.1295578154047672,0.9,0.001,8,10,50
600,17.292553352223404,18.157218645062798,0.1280333429828504,-0.21017761157168113,0.9337915490178468,1.1000807295701898,0.9,0.001,8,10,100
601,18.45117763982188,19.127679946022933,0.007273054767190756,-0.34299705485716503,0.996356836295516,1.158877497778417,0.9,0.001,8,100,10
602,18.189474641427942,18.97934292466431,0.035234107896263134,-0.32224767877826177,0.982224970209848,1.1498902898878058,0.9,0.001,8,100,50
603,17.87034748182311,18.782313854770866,0.06879001447916788,-0.2949370426892266,0.9649922204457568,1.1379530054836302,0.9,0.001,8,100,100
604,18.379843382104173,19.04154441423554,0.01493419716597666,-0.330928753631925,0.9925048124991753,1.1536588549618667,0.9,0.001,10,1,10
605,17.836003044426764,18.620723812124517,0.07236589912434588,-0.2727514039022556,0.9631376334022329,1.1281628445850604,0.9,0.001,10,1,50
606,17.182654331672182,18.101565180490027,0.13908130933315677,-0.20277038027264904,0.9278570421497286,1.0967088858364598,0.9,0.001,10,1,100
607,18.39102135783279,19.04611982688317,0.01373566792165859,-0.3315684370248213,0.9931084190954891,1.1539360627975976,0.9,0.001,10,10,10
608,17.89160832573691,18.643753569297957,0.06657292413211724,-0.2759015802122664,0.9661402982320337,1.1295581349413877,0.9,0.001,10,10,50
609,17.292218762839003,18.157236441797878,0.12806708559546987,-0.21017998387564774,0.9337734813136055,1.1000818078105135,0.9,0.001,10,10,100
610,18.45117763982188,19.127679946022933,0.007273054767190756,-0.34299705485716503,0.996356836295516,1.158877497778417,0.9,0.001,10,100,10
611,18.189474641427942,18.97934292466431,0.035234107896263134,-0.32224767877826177,0.982224970209848,1.1498902898878058,0.9,0.001,10,100,50
612,17.87034748182311,18.782313854770866,0.06879001447916788,-0.2949370426892266,0.9649922204457568,1.1379530054836302,0.9,0.001,10,100,100
613,17.237273786349952,18.035872812254524,0.13359931037538997,-0.19405627613348697,0.9308064727023605,1.0927288209494095,0.9,0.01,3,1,10
614,13.112002303082553,14.952266117058006,0.49867465253745547,0.1793376614573141,0.7080433231537068,0.9059041552739925,0.9,0.01,3,1,50
615,9.692273104835119,13.047439560582278,0.7260742144223638,0.37511362543866844,0.523379198648204,0.7904975487383447,0.9,0.01,3,1,100
616,17.321247906772903,18.101710161235864,0.12513713055510867,-0.20278964703145008,0.9353410444564547,1.0967176696996588,0.9,0.01,3,10,10
617,13.484776755351653,15.28919905058204,0.469764071763454,0.14193549495256275,0.7281730070776766,0.9263177128002235,0.9,0.01,3,10,50
618,10.182603691342537,12.651872308697708,0.6976574216608703,0.4124293855486618,0.5498568707755953,0.7665315482426918,0.9,0.01,3,10,100
619,17.940233137730967,18.824234622939006,0.06149239796092765,-0.30072390535228877,0.9687660202747992,1.140492834415144,0.9,0.01,3,100,10
620,16.041048662270597,18.01546617821602,0.249678929614913,-0.1913557819678302,0.8662107540229959,1.0914924562120574,0.9,0.01,3,100,50
621,14.40603273144899,16.896722234471877,0.3948397074243679,-0.047985797692068344,0.7779204924512737,1.0237117747159443,0.9,0.01,3,100,100
622,17.187337626556797,18.01296981302258,0.13861194231996066,-0.19102563752159285,0.928109938358619,1.0913412104019498,0.9,0.01,5,1,10
623,12.901040147109914,14.938438113819194,0.5146767656019047,0.18085487282302715,0.69665144397905,0.9050663661726541,0.9,0.01,5,1,50
624,9.283809118800528,13.6026143784674,0.7486759585719939,0.32080381102283084,0.5013222929693095,0.8241335989857282,0.9,0.01,5,1,100
625,17.301160951828706,18.086378326209694,0.1271650608163868,-0.20075302588536648,0.9342563562446943,1.0957887688260757,0.9,0.01,5,10,10
626,13.36908144779333,15.236141653014801,0.4788235683584575,0.1478805643951785,0.7219255028335975,0.9231031554516653,0.9,0.01,5,10,50
627,9.971628511702317,12.791956552486734,0.7100562101957888,0.3993459372238586,0.538464288327658,0.7750187499513423,0.9,0.01,5,10,100
628,17.881556067602094,18.842934222644462,0.06762150666866806,-0.30330941258080624,0.9655974799735819,1.141625776067099,0.9,0.01,5,100,10
629,15.895504222028402,17.803697547768326,0.26323286116753686,-0.16351204402405073,0.8583514075438237,1.0786621547194704,0.9,0.01,5,100,50
630,14.235269600128195,17.093611357003105,0.4091013156311033,-0.0725514113809671,0.7686993458881676,1.0356405802115747,0.9,0.01,5,100,100
631,17.178675912362195,18.013446164207654,0.13947993214882815,-0.1910886314622351,0.9276422089637643,1.0913700708111045,0.9,0.01,8,1,10
632,12.852038690724338,14.989824145677309,0.5183565279824638,0.17520970249267254,0.6940053832770581,0.9081796614697597,0.9,0.01,8,1,50
633,9.184277421065703,13.608951326030972,0.7540359604609139,0.320170839586852,0.49594761773708135,0.8245175319016255,0.9,0.01,8,1,100
634,17.287797635081926,18.076231929998638,0.1285128854162514,-0.1994061671242211,0.9335347420336045,1.0951740350849362,0.9,0.01,8,10,10
635,13.310409780440946,15.214811289587898,0.48338800941939797,0.15026480242423612,0.7187572542803322,0.9218108252650128,0.9,0.01,8,10,50
636,9.920113891703286,12.819915908890241,0.7130442402190368,0.3967173707263104,0.5356825177107829,0.7767127070376082,0.9,0.01,8,10,100
637,17.869984241411373,18.754780767750525,0.06882787044824268,-0.29114331608528277,0.9649726055965305,1.1362848745298348,0.9,0.01,8,100,10
638,15.836944256068229,17.527927849758516,0.268651447896362,-0.12774684646502776,0.8551891908248362,1.0619542581792436,0.9,0.01,8,100,50
639,14.131316491215435,16.521640865784534,0.4176998846936004,-0.0019748548109621566,0.763085916071316,1.0009869403798244,0.9,0.01,8,100,100
640,17.178675912362195,18.013446164207654,0.13947993214882815,-0.1910886314622351,0.9276422089637643,1.0913700708111045,0.9,0.01,10,1,10
641,12.848099934757048,14.961838410007198,0.5186517006702092,0.1782865652822443,0.6937926918970759,0.9064841061583792,0.9,0.01,10,1,50
642,9.16905785862218,13.571812809161836,0.7548504749139903,0.3238762531400323,0.4951257669380677,0.8222674424175919,0.9,0.01,10,1,100
643,17.287311324094862,18.076272163952087,0.12856191511995907,-0.19941150639025684,0.9335084814183753,1.0951764727158162,0.9,0.01,10,10,10
644,13.307919707912735,15.217092587615788,0.4835812838592698,0.15000996593337712,0.7186227912755969,0.9219490409272211,0.9,0.01,10,10,50
645,9.916705751904221,12.780232013564065,0.7132413785500175,0.4004464982736786,0.5354984794095895,0.7743084022056852,0.9,0.01,10,10,100
646,17.869984241411373,18.754780767750525,0.06882787044824268,-0.29114331608528277,0.9649726055965305,1.1362848745298348,0.9,0.01,10,100,10
647,15.836944256068229,17.527927849758516,0.268651447896362,-0.12774684646502776,0.8551891908248362,1.0619542581792436,0.9,0.01,10,100,50
648,14.131316491215435,16.521640865784534,0.4176998846936004,-0.0019748548109621566,0.763085916071316,1.0009869403798244,0.9,0.01,10,100,100
649,9.503383599014136,11.811149743407176,0.7366470732785998,0.4879235318833981,0.5131792344994098,0.7155951845258615,0.9,0.1,3,1,10
650,1.9275802146101821,11.594396216712727,0.9891655579856782,0.5065459218130919,0.10408862576824517,0.7024628660555006,0.9,0.1,3,1,50
651,0.6256246709271372,12.050680745724078,0.998858674915217,0.46694302600481763,0.03378350314551539,0.7301075085185621,0.9,0.1,3,1,100
652,9.978108816085932,11.476113236864844,0.7096792337486597,0.5165627427316637,0.5388142223914847,0.6952965247060683,0.9,0.1,3,10,10
653,3.1207839691286074,10.967247813835256,0.9716006079825074,0.5584846763204587,0.1685211915976524,0.664466194534787,0.9,0.1,3,10,50
654,1.9874218537242727,11.55728741302867,0.9884824063596793,0.5096995464553666,0.10732005236823475,0.7002145767867399,0.9,0.1,3,10,100
655,14.321140424598928,16.263883681857642,0.4019509068341578,0.029045258680639896,0.7733363389663273,0.985370357438948,0.9,0.1,3,100,10
656,10.927536981746547,14.917041230310513,0.6518020582025811,0.18319977666521448,0.5900829956857078,0.9037700057729208,0.9,0.1,3,100,50
657,10.814042670899193,14.84814353624946,0.6589973235885301,0.19072750152455453,0.5839543444580834,0.8995957416948156,0.9,0.1,3,100,100
658,9.060351349975202,11.684515546155533,0.760628903780337,0.4988452060559905,0.4892556552761174,0.707922872878119,0.9,0.1,5,1,10
659,1.197118111567975,10.636406018805939,0.9958211610630667,0.5847207019097138,0.0646439396767655,0.6444216772349346,0.9,0.1,5,1,50
660,0.3451600985374136,10.864083042048808,0.9996526056119474,0.5667519459289276,0.01863851893398745,0.6582158111676385,0.9,0.1,5,1,100
661,9.770103771293215,11.711378528356997,0.7216572056963967,0.49653822335287134,0.5275820261377403,0.7095504045852757,0.9,0.1,5,10,10
662,2.9270489259653196,10.688532700145707,0.9750171722660858,0.580640343279091,0.15805957020666067,0.6475798458266818,0.9,0.1,5,10,50
663,1.8880583730653975,10.918125080719221,0.9896052879236925,0.562430947635502,0.10195446079651199,0.6614900243877438,0.9,0.1,5,10,100
664,14.136452974184017,16.705199616296866,0.41727649622730223,-0.02436281917060823,0.7633632842707971,1.0121081064642294,0.9,0.1,5,100,10
665,10.790716580563918,15.462873726943366,0.6604668351734397,0.12233074264574517,0.5826947441212769,0.9368400382958953,0.9,0.1,5,100,50
666,10.716471349921841,15.448384073504512,0.6651230586962058,0.12397483096183848,0.578685528852929,0.9359621621829386,0.9,0.1,5,100,100
667,8.977669505439895,12.267467700504668,0.7649778162945864,0.4475915490242668,0.4847908659467643,0.7432418522767223,0.9,0.1,8,1,10
668,1.156639508201314,10.546248713856244,0.9960989845055974,0.5917309239842561,0.06245810991698781,0.6389593696126099,0.9,0.1,8,1,50
669,0.31732644669289584,10.591045306773676,0.9997063742310266,0.588255203524711,0.0171355119262124,0.6416734344472187,0.9,0.1,8,1,100
670,9.697517608971722,12.323762989561963,0.725777690877345,0.44250992201209616,0.5236623999512042,0.7466525818531023,0.9,0.1,8,10,10
671,2.828901701379129,10.361341113587995,0.9766644874934128,0.6059217998579413,0.15275965601750724,0.6277564815611694,0.9,0.1,8,10,50
672,1.9686731539707638,10.53320804167121,0.9886986879214139,0.592739967416039,0.1063076294467436,0.6381692820748747,0.9,0.1,8,10,100
673,14.057034076933656,16.491788764145703,0.42380561059871025,0.0016427075214792142,0.7590746929000399,0.9991783086509237,0.9,0.1,8,100,10
674,10.800882110231717,15.0057349567074,0.65982681090534,0.17345784108013584,0.583243679001033,0.9091436404220534,0.9,0.1,8,100,50
675,10.68467456105337,14.945815686355338,0.6671073339714415,0.18004557872744642,0.5769685138970396,0.9055133468218751,0.9,0.1,8,100,100
676,8.965737998676236,12.26796667220572,0.7656020997734798,0.44754661036262045,0.4841465689504782,0.7432720831817777,0.9,0.1,10,1,10
677,1.1617339726602431,10.843513048721709,0.9960645444719589,0.5683910115854006,0.06273320913233349,0.6569695490771238,0.9,0.1,10,1,50
678,0.31953823252527547,10.858729690973423,0.9997022667850028,0.5671788126041203,0.017254947551272822,0.6578914708338145,0.9,0.1,10,1,100
679,9.695423306241526,12.32547652426332,0.7258961217046214,0.4423548808923389,0.5235493083706431,0.746756398772492,0.9,0.1,10,10,10
680,2.8357487015408136,10.36722902771177,0.9765513894529972,0.6054737964886727,0.15312939151907692,0.6281132091520821,0.9,0.1,10,10,50
681,1.9771385659438172,10.493905601530827,0.9886012863224686,0.5957735068470434,0.10676475859351447,0.6357880882439969,0.9,0.1,10,10,100
682,14.057034076933656,16.491788764145703,0.42380561059871025,0.0016427075214792142,0.7590746929000399,0.9991783086509237,0.9,0.1,10,100,10
683,10.800882110231717,15.0057349567074,0.65982681090534,0.17345784108013584,0.583243679001033,0.9091436404220534,0.9,0.1,10,100,50
684,10.68467456105337,14.945815686355338,0.6671073339714415,0.18004557872744642,0.5769685138970396,0.9055133468218751,0.9,0.1,10,100,100
685,0.4011267851681386,11.223228652912805,0.9995308140963578,0.5376337884266439,0.021660699518763937,0.6799751551147704,0.9,1.0,3,1,10
686,0.24103613735419296,11.228990157405535,0.9998305873062758,0.5371589502392113,0.013015863157091882,0.680324223999696,0.9,1.0,3,1,50
687,0.24103613735419296,11.228990157405535,0.9998305873062758,0.5371589502392113,0.013015863157091882,0.680324223999696,0.9,1.0,3,1,100
688,2.132166107658388,12.803647328255765,0.9867436579641865,0.3982475406268039,0.11513618907977434,0.7757270521086629,0.9,1.0,3,10,10
689,2.132166107658388,12.803647328255765,0.9867436579641865,0.3982475406268039,0.11513618907977434,0.7757270521086629,0.9,1.0,3,10,50
690,2.132166107658388,12.803647328255765,0.9867436579641865,0.3982475406268039,0.11513618907977434,0.7757270521086629,0.9,1.0,3,10,100
691,10.963887433360044,14.146809212079907,0.6494816442858673,0.26537202798910753,0.5920459067624171,0.8571044113822379,0.9,1.0,3,100,10
692,10.963887433360044,14.146809212079907,0.6494816442858673,0.26537202798910753,0.5920459067624171,0.8571044113822379,0.9,1.0,3,100,50
693,10.963887433360044,14.146809212079907,0.6494816442858673,0.26537202798910753,0.5920459067624171,0.8571044113822379,0.9,1.0,3,100,100
694,0.22919426799242887,11.423713448827334,0.9998468245609664,0.5209674007322047,0.012376406547685678,0.6921218095594122,0.9,1.0,5,1,10
695,0.1943897654412997,11.419674659314794,0.9998898134916168,0.5213060594080405,0.010496976154265161,0.6918771137940316,0.9,1.0,5,1,50
696,0.1943897654412997,11.419674659314794,0.9998898134916168,0.5213060594080405,0.010496976154265161,0.6918771137940316,0.9,1.0,5,1,100
697,1.9525510006911535,11.438434864647503,0.9888830307915013,0.519731973741205,0.10543703907308227,0.693013727323489,0.9,1.0,5,10,10
698,1.9525510006911535,11.438434864647503,0.9888830307915013,0.519731973741205,0.10543703907308227,0.693013727323489,0.9,1.0,5,10,50
699,1.9525510006911535,11.438434864647503,0.9888830307915013,0.519731973741205,0.10543703907308227,0.693013727323489,0.9,1.0,5,10,100
700,10.490514800287357,16.635182597501522,0.6790959254294666,-0.015793927406385633,0.5664839579110194,1.0078660265166128,0.9,1.0,5,100,10
701,10.490514800287357,16.635182597501522,0.6790959254294666,-0.015793927406385633,0.5664839579110194,1.0078660265166128,0.9,1.0,5,100,50
702,10.490514800287357,16.635182597501522,0.6790959254294666,-0.015793927406385633,0.5664839579110194,1.0078660265166128,0.9,1.0,5,100,100
703,0.23678822550417622,9.854476354949938,0.9998365059938416,0.6435344445830291,0.0127864774726459,0.5970473644669833,0.9,1.0,8,1,10
704,0.21238908508575954,9.870960904920603,0.9998684635798725,0.6423408572474829,0.011468932824267654,0.59804610420311,0.9,1.0,8,1,50
705,0.21238908508575954,9.870960904920603,0.9998684635798725,0.6423408572474829,0.011468932824267654,0.59804610420311,0.9,1.0,8,1,100
706,1.87150509058966,9.33658442789951,0.9897867572288664,0.6800172804891622,0.10106058960412609,0.5656701508041924,0.9,1.0,8,10,10
707,1.87150509058966,9.33658442789951,0.9897867572288664,0.6800172804891622,0.10106058960412609,0.5656701508041924,0.9,1.0,8,10,50
708,1.87150509058966,9.33658442789951,0.9897867572288664,0.6800172804891622,0.10106058960412609,0.5656701508041924,0.9,1.0,8,10,100
709,10.686996363381887,17.196992849957358,0.6669626416946097,-0.08556414096202336,0.5770938903726068,1.0419040939366844,0.9,1.0,8,100,10
710,10.686996363381887,17.196992849957358,0.6669626416946097,-0.08556414096202336,0.5770938903726068,1.0419040939366844,0.9,1.0,8,100,50
711,10.686996363381887,17.196992849957358,0.6669626416946097,-0.08556414096202336,0.5770938903726068,1.0419040939366844,0.9,1.0,8,100,100
712,0.2254025529395306,9.979802778078568,0.9998518508066923,0.6344099349633813,0.012171655323238832,0.6046404427729084,0.9,1.0,10,1,10
713,0.2254025529395306,9.979802778078568,0.9998518508066923,0.6344099349633813,0.012171655323238832,0.6046404427729084,0.9,1.0,10,1,50
714,0.2254025529395306,9.979802778078568,0.9998518508066923,0.6344099349633813,0.012171655323238832,0.6046404427729084,0.9,1.0,10,1,100
715,1.8155675817497632,10.088060529944274,0.9903881614177944,0.6264353037940458,0.09803998460937031,0.611199391529437,0.9,1.0,10,10,10
716,1.8155675817497632,10.088060529944274,0.9903881614177944,0.6264353037940458,0.09803998460937031,0.611199391529437,0.9,1.0,10,10,50
717,1.8155675817497632,10.088060529944274,0.9903881614177944,0.6264353037940458,0.09803998460937031,0.611199391529437,0.9,1.0,10,10,100
718,10.686996363381887,17.196992849957358,0.6669626416946097,-0.08556414096202336,0.5770938903726068,1.0419040939366844,0.9,1.0,10,100,10
719,10.686996363381887,17.196992849957358,0.6669626416946097,-0.08556414096202336,0.5770938903726068,1.0419040939366844,0.9,1.0,10,100,50
720,10.686996363381887,17.196992849957358,0.6669626416946097,-0.08556414096202336,0.5770938903726068,1.0419040939366844,0.9,1.0,10,100,100
